version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,961,1081,1.215017,4.196934,0.141460,5.763778,0.949205
gpu_cuda,961,1081,1.148349,4.221413,0.126825,5.695860,0.990332
gpu_cuda,961,1081,1.284497,4.248184,0.147346,5.905968,0.978255
gpu_cuda,961,1081,1.203403,4.240579,0.113595,5.756695,0.866268
gpu_cuda,961,1081,1.228038,4.237038,0.126773,5.792060,0.825822
gpu_cuda,961,1081,1.305435,4.266622,0.138544,5.927062,0.776264
gpu_cuda,961,1081,1.252413,4.297351,0.122137,5.890238,0.775970
gpu_cuda,961,1081,1.352206,4.297455,0.124117,5.984562,0.781597
gpu_cuda,961,1081,1.313976,4.345686,0.133075,6.011803,0.766999
gpu_cuda,961,1081,1.287361,4.582877,0.377349,6.823636,0.771250
gpu_cuda,4,1081,1.557209,0.638863,0.123908,2.526494,0.951047
gpu_cuda,4,1081,1.339497,0.698395,0.116616,2.356126,0.824581
gpu_cuda,4,1081,1.199965,0.657040,0.140836,2.280344,0.746194
gpu_cuda,4,1081,1.232309,0.649540,0.111981,2.193520,0.749041
gpu_cuda,4,1081,1.206579,0.690895,0.116877,2.213051,0.776104
gpu_cuda,4,1081,1.165797,0.643082,0.112553,2.109925,0.710178
gpu_cuda,4,1081,1.171527,0.649436,0.107450,2.133050,0.978255
gpu_cuda,4,1081,1.157204,0.652926,0.112241,2.120499,0.943545
gpu_cuda,4,1081,1.208194,0.634852,0.109429,2.157998,0.856407
gpu_cuda,4,1081,1.172672,0.642874,0.113075,2.170238,0.820250
gpu_cuda,4,1081,1.235174,0.657093,0.147242,2.268678,0.772578
gpu_cuda,4,1081,1.193923,0.697875,0.111147,2.213625,0.873451
gpu_cuda,4,1081,1.166266,0.631467,0.117657,2.124821,0.866014
gpu_cuda,4,1081,1.259757,0.633707,0.108752,2.204718,0.813423
gpu_cuda,4,1081,1.159235,0.636467,0.107970,2.111539,0.830364
gpu_cuda,961,1081,1.534240,4.328654,0.121773,6.193523,0.818875
gpu_cuda,961,1081,1.309393,4.385738,0.159898,6.096491,0.840863
gpu_cuda,961,1081,1.209236,4.418082,0.126825,5.972947,0.815871
gpu_cuda,961,1081,1.243819,4.452458,0.137242,6.050188,0.818701
gpu_cuda,961,1081,1.234913,4.451051,0.120523,6.010760,0.881000
gpu_cuda,961,1081,1.165850,4.402821,0.141512,5.914665,0.948849
gpu_cuda,961,1081,1.242726,4.508552,0.156982,6.134721,0.991076
gpu_cuda,961,1081,1.264185,4.513448,0.132606,6.127064,0.979565
gpu_cuda,961,1081,1.247621,4.492250,0.137190,6.078365,0.870907
gpu_cuda,961,1081,1.293976,4.504438,0.150731,6.173106,0.833016
gpu_cuda,961,1081,1.260017,4.529855,0.130575,6.131648,0.779351
gpu_cuda,961,1081,1.315123,4.587303,0.126200,6.244618,0.776891
gpu_cuda,961,1081,1.370124,4.537146,0.117606,6.228941,0.782518
gpu_cuda,961,1081,1.353457,4.592095,0.158283,6.343265,0.770151
gpu_cuda,961,1081,1.414655,4.578605,0.142971,6.362328,0.770507
gpu_cuda,4,1081,1.542053,0.770323,0.118543,2.636131,0.948639
gpu_cuda,4,1081,1.185382,0.644488,0.122762,2.148988,0.824436
gpu_cuda,4,1081,1.205954,0.696729,0.117449,2.220499,0.753598
