version,candidates,scan_points,width,height,best_score,time_ms
baseline,4,1081,467,314,0.561833,0.177763
baseline,4,1081,467,314,0.447102,0.172502
baseline,4,1081,467,314,0.479240,0.175679
baseline,4,1081,467,314,0.978821,0.180471
baseline,4,1081,467,314,0.942058,0.181149
baseline,4,1081,467,314,0.842343,0.177137
baseline,4,1081,467,314,0.853857,0.175158
baseline,4,1081,467,314,0.799779,0.173961
baseline,4,1081,467,314,0.948816,0.183648
baseline,4,1081,467,314,0.825358,0.178909
baseline,4,1081,467,314,0.772912,0.177451
baseline,4,1081,467,314,0.830930,0.181096
baseline,4,1081,467,314,0.805373,0.179534
baseline,4,1081,467,314,0.777602,0.177190
baseline,4,1081,467,314,0.820994,0.178544
baseline,4,1081,467,314,0.672039,0.180211
baseline,4,1081,467,314,0.720020,0.176304
baseline,4,1081,467,314,0.713149,0.174638
baseline,4,1081,467,314,0.684664,0.180575
baseline,4,1081,467,314,0.775067,0.179586
baseline,4,1081,467,314,0.802681,0.182086
baseline,4,1081,467,314,0.613648,0.176513
baseline,4,1081,467,314,0.784397,0.181721
baseline,4,1081,467,314,0.752611,0.175107
baseline,4,1081,467,314,0.508052,0.182085
baseline,4,1081,467,314,0.717284,0.184898
baseline,4,1081,467,314,0.647287,0.176825
baseline,256,1081,467,314,0.853407,11.247233
baseline,256,1081,467,314,0.842172,11.217754
baseline,256,1081,467,314,0.802681,11.229942
baseline,256,1081,467,314,0.821059,11.153847
baseline,256,1081,467,314,0.874746,11.166816
baseline,256,1081,467,314,0.940201,11.343589
baseline,256,1081,467,314,1.000000,11.233640
baseline,256,1081,467,314,1.000000,11.253223
baseline,256,1081,467,314,1.000000,11.177493
baseline,256,1081,467,314,0.991885,11.172597
baseline,256,1081,467,314,0.926314,11.197493
baseline,256,1081,467,314,0.879447,11.158587
baseline,256,1081,467,314,0.842216,11.199368
baseline,256,1081,467,314,0.802032,11.153326
baseline,256,1081,467,314,0.802242,12.395738
baseline,4,1081,467,314,0.947151,0.191044
baseline,4,1081,467,314,0.817809,0.192607
baseline,4,1081,467,314,0.745805,0.187815
baseline,4,1081,467,314,0.752694,0.178648
baseline,4,1081,467,314,0.787089,0.180263
baseline,4,1081,467,314,0.670937,0.178909
baseline,4,1081,467,314,0.720669,0.181721
baseline,4,1081,467,314,0.979743,0.174533
baseline,4,1081,467,314,0.944855,0.179430
baseline,4,1081,467,314,0.853821,0.178075
baseline,4,1081,467,314,0.860097,0.179481
baseline,4,1081,467,314,0.802300,0.178857
baseline,4,1081,467,314,0.732445,0.181253
baseline,4,1081,467,314,0.824092,0.183596
baseline,4,1081,467,314,0.805405,0.179377
baseline,4,1081,467,314,0.777247,0.177346
baseline,4,1081,467,314,0.818795,0.178701
baseline,4,1081,467,314,0.681286,0.181565
baseline,4,1081,467,314,0.721119,0.178232
baseline,4,1081,467,314,0.710529,0.180419
baseline,4,1081,467,314,0.683532,0.176200
baseline,4,1081,467,314,0.803425,0.180992
baseline,4,1081,467,314,0.773967,0.177867
baseline,4,1081,467,314,0.615636,0.180575
baseline,4,1081,467,314,0.757817,0.194898
baseline,4,1081,467,314,0.781988,0.180159
baseline,4,1081,467,314,0.510105,0.177555
baseline,256,1081,467,314,0.854151,11.336141
baseline,256,1081,467,314,0.839586,11.230515
baseline,256,1081,467,314,0.802115,11.222598
baseline,256,1081,467,314,0.822158,11.181972
baseline,256,1081,467,314,0.871949,11.237182
baseline,256,1081,467,314,0.941300,11.172180
baseline,256,1081,467,314,1.000000,11.174055
baseline,256,1081,467,314,1.000000,11.167545
baseline,256,1081,467,314,1.000000,11.180618
baseline,256,1081,467,314,0.991885,12.318341
baseline,256,1081,467,314,0.927235,11.197753
baseline,256,1081,467,314,0.880191,11.161452
baseline,256,1081,467,314,0.843315,11.196868
baseline,256,1081,467,314,0.802032,11.128326
baseline,256,1081,467,314,0.802597,11.136868
baseline,4,1081,467,314,0.734353,0.191408
