version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,2601,1081,2.148628,7.381158,0.163284,10.090419,0.774214
gpu_cuda,2601,1081,2.136857,7.638506,0.182711,10.486207,0.774359
gpu_cuda,2601,1081,2.579311,10.854494,2.800513,16.881777,0.758274
gpu_cuda,4,1081,1.915135,1.036840,0.630687,4.066002,0.969364
gpu_cuda,4,1081,1.706954,0.545634,0.088491,2.536655,0.876117
gpu_cuda,4,1081,1.446533,0.652563,0.088907,2.391391,0.686782
gpu_cuda,4,1081,1.856540,0.576103,0.082970,2.790461,0.641178
gpu_cuda,4,1081,1.472575,0.490007,0.073490,2.234619,0.829595
gpu_cuda,4,1081,1.399189,0.491466,0.082813,2.246546,0.700267
gpu_cuda,4,1081,1.480908,0.499591,0.084741,2.258109,0.696033
gpu_cuda,4,1081,1.510180,0.488967,0.089584,2.290870,0.988101
gpu_cuda,4,1081,1.366116,0.487924,0.080366,2.132430,0.986614
gpu_cuda,4,1081,1.390282,0.488706,0.078804,2.154617,0.817301
gpu_cuda,4,1081,1.374449,0.485060,0.080105,2.136179,0.748475
gpu_cuda,4,1081,1.361063,0.487091,0.095939,2.144513,0.919312
gpu_cuda,4,1081,1.432522,0.542196,0.097189,2.274983,0.738314
gpu_cuda,4,1081,1.363719,0.497144,0.078178,2.136753,0.863507
gpu_cuda,4,1081,1.375021,0.550842,0.082345,2.204253,0.724093
gpu_cuda,4,1081,1.371948,0.501310,0.090575,2.316026,0.761328
gpu_cuda,4,1081,1.479867,0.497664,0.079637,2.259619,0.796797
gpu_cuda,4,1081,1.365491,0.487195,0.083022,2.131492,0.943400
gpu_cuda,4,1081,1.353250,0.486830,0.087710,2.130242,0.882777
gpu_cuda,4,1081,1.370959,0.489070,0.083595,2.131128,0.675573
gpu_cuda,4,1081,1.402887,0.493393,0.090157,2.177014,0.669250
gpu_cuda,4,1081,1.430648,0.490424,0.099741,2.353996,0.908534
gpu_cuda,4,1081,1.406325,0.507925,0.133439,2.272224,0.835203
gpu_cuda,4,1081,1.397887,0.488601,0.080782,2.165919,0.667530
gpu_cuda,4,1081,1.460960,0.504851,0.123857,2.431392,0.889601
gpu_cuda,4,1081,1.369344,0.496257,0.088334,2.144929,0.804353
gpu_cuda,4,1081,1.475544,0.489591,0.095053,2.255296,0.749509
gpu_cuda,4,1081,1.358720,0.483914,0.078490,2.165138,0.720636
