version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,256,1081,1.444447,1.719451,0.122345,3.490257,1.000000
gpu_cuda,256,1081,1.231319,1.739347,0.136200,3.337599,0.991707
gpu_cuda,256,1081,1.398301,1.723410,0.133648,3.461298,0.927979
gpu_cuda,256,1081,1.403665,1.743723,0.128804,3.470100,0.880191
gpu_cuda,256,1081,1.366685,1.740962,0.132346,3.433173,0.842394
gpu_cuda,256,1081,1.378144,1.751795,0.140522,3.487913,0.803697
gpu_cuda,256,1081,1.397155,1.727004,0.130366,3.470413,0.801498
gpu_cuda,4,1081,1.474655,0.910325,0.124637,2.738632,0.723999
gpu_cuda,4,1081,1.383561,0.918814,0.129533,2.641131,0.642778
gpu_cuda,4,1081,1.416582,0.918294,0.127138,2.695351,0.527576
gpu_cuda,4,1081,1.443249,0.913346,0.125470,2.702121,0.405536
gpu_cuda,4,1081,1.422832,0.919700,0.166305,2.752643,0.655174
gpu_cuda,4,1081,1.407520,0.918294,0.183284,2.726757,0.525635
gpu_cuda,4,1081,1.395020,0.921315,0.124898,2.651339,0.436281
gpu_cuda,4,1081,1.466374,0.960222,0.181357,2.881238,0.502211
gpu_cuda,4,1081,1.746900,0.963555,0.173335,3.156242,0.518960
gpu_cuda,4,1081,12.386110,0.984389,0.140783,13.745348,0.829798
gpu_cuda,4,1081,1.529605,0.926263,0.126564,2.798164,0.796561
gpu_cuda,4,1081,1.386374,0.930742,0.130991,2.660089,0.723571
gpu_cuda,4,1081,1.395800,0.903710,0.121877,2.638266,0.740484
gpu_cuda,4,1081,1.390748,0.907669,0.137554,2.665089,0.749538
gpu_cuda,4,1081,1.432832,0.918607,0.128023,2.686339,0.651811
gpu_cuda,4,1081,1.371529,1.097203,0.163127,2.871446,0.734320
gpu_cuda,4,1081,1.419707,0.918555,0.128179,2.694464,0.978255
gpu_cuda,4,1081,1.458614,0.922096,0.137919,2.732226,0.944499
gpu_cuda,4,1081,1.373873,0.930951,0.132658,2.642276,0.854354
gpu_cuda,4,1081,1.380124,0.909596,0.122346,2.630714,0.862894
gpu_cuda,4,1081,1.421947,0.916367,0.129586,2.674985,0.804353
gpu_cuda,4,1081,1.414134,0.915430,0.125835,2.664724,0.953990
gpu_cuda,4,1081,1.367362,0.972617,0.227190,2.805925,0.825002
gpu_cuda,4,1081,1.398301,0.919180,0.125314,2.662694,0.781560
gpu_cuda,4,1081,1.488406,0.907148,0.123960,2.744673,0.812178
gpu_cuda,4,1081,1.381686,0.924544,0.127866,2.653786,0.779979
gpu_cuda,4,1081,1.397311,0.925950,0.125783,2.649307,0.820460
gpu_cuda,4,1081,1.424343,0.914752,0.126772,2.689048,0.676113
gpu_cuda,4,1081,1.389863,0.958763,0.133752,2.707122,0.723139
gpu_cuda,4,1081,1.402259,0.931679,0.150680,2.760612,0.714781
gpu_cuda,4,1081,1.401999,0.923607,0.126512,2.663266,0.685052
gpu_cuda,4,1081,1.435645,0.923711,0.120419,2.685610,0.805478
gpu_cuda,4,1081,1.364133,0.915169,0.125002,2.605401,0.774323
gpu_cuda,4,1081,1.361425,0.911471,0.122554,2.593995,0.611594
gpu_cuda,4,1081,1.384030,0.917513,0.126148,2.627745,0.757429
gpu_cuda,4,1081,1.355071,0.926784,0.128491,2.616287,0.782910
gpu_cuda,4,1081,1.382884,0.922617,0.131877,2.653734,0.510493
gpu_cuda,256,1081,1.428562,1.718201,0.127242,3.488538,0.852841
gpu_cuda,256,1081,1.429447,1.721587,0.127710,3.485153,0.838664
gpu_cuda,256,1081,1.422103,1.717316,0.142606,3.488225,0.801937
gpu_cuda,256,1081,1.401478,1.714555,0.139481,3.470465,0.817551
gpu_cuda,256,1081,1.370071,1.720649,0.134794,3.470049,0.872692
gpu_cuda,256,1081,1.406478,1.721846,0.125522,3.454684,0.941478
gpu_cuda,256,1081,1.382936,1.725336,0.131513,3.444840,1.000000
gpu_cuda,256,1081,1.431999,1.726847,0.126824,3.480361,1.000000
gpu_cuda,256,1081,1.403613,1.722524,0.125002,3.448954,1.000000
gpu_cuda,256,1081,1.482781,1.742472,0.151929,3.608124,0.992063
gpu_cuda,256,1081,1.446010,1.744400,0.148596,3.573435,0.927057
gpu_cuda,256,1081,1.447103,1.733149,0.124013,3.531873,0.879447
gpu_cuda,256,1081,1.456010,1.707212,0.125106,3.489997,0.843315
gpu_cuda,256,1081,1.409134,1.737680,0.126824,3.473382,0.802032
gpu_cuda,256,1081,1.345695,1.746223,0.161721,3.486351,0.801854
gpu_cuda,4,1081,1.497521,0.914023,0.124325,2.766028,0.978999
gpu_cuda,4,1081,1.429603,0.916367,0.126669,2.678475,0.945388
gpu_cuda,4,1081,1.378717,0.918398,0.134637,2.660662,0.852544
gpu_cuda,4,1081,1.380540,0.956107,0.129950,2.680922,0.869344
gpu_cuda,4,1081,1.418406,0.909387,0.129272,2.674048,0.813034
gpu_cuda,4,1081,1.373873,0.914180,0.126929,2.625713,0.727329
gpu_cuda,4,1081,1.380905,0.909492,0.120470,2.656287,0.724507
gpu_cuda,4,1081,1.376634,0.918919,0.124845,2.618787,0.827244
gpu_cuda,4,1081,1.407415,0.905846,0.127658,2.684308,0.953101
gpu_cuda,4,1081,1.411322,0.925534,0.128804,2.678631,0.821672
gpu_cuda,4,1081,1.382155,0.921471,0.126408,2.632641,0.777309
gpu_cuda,4,1081,1.408561,0.913294,0.125679,2.671391,0.804596
gpu_cuda,4,1081,1.436062,0.918034,0.128856,2.686079,0.778524
gpu_cuda,4,1081,1.432728,0.909335,0.122085,2.685610,0.822659
gpu_cuda,4,1081,1.434448,0.912981,0.134898,2.698788,0.675370
gpu_cuda,4,1081,1.436583,0.925430,0.135470,2.731913,0.719098
gpu_cuda,4,1081,1.440332,0.921003,0.190315,2.769882,0.712583
gpu_cuda,4,1081,1.411634,0.914961,0.125054,2.656651,0.685019
gpu_cuda,4,1081,1.428405,0.910221,0.120574,2.679256,0.803247
gpu_cuda,4,1081,1.377155,0.916471,0.122606,2.619776,0.770427
gpu_cuda,4,1081,1.384082,0.906992,0.116720,2.612901,0.612904
gpu_cuda,4,1081,1.374342,0.921471,0.128856,2.641235,0.759482
gpu_cuda,4,1081,1.392988,0.915742,0.126617,2.656599,0.782732
gpu_cuda,4,1081,1.424604,0.917096,0.123595,2.696757,0.507130
gpu_cuda,4,1081,1.438666,0.905586,0.120366,2.687121,0.719515
gpu_cuda,256,1081,1.502469,1.714138,0.132449,3.566872,0.854151
gpu_cuda,256,1081,1.408822,1.766587,0.192503,3.582654,0.837921
gpu_cuda,256,1081,1.408093,1.717992,0.130574,3.499476,0.802115
gpu_cuda,256,1081,1.397207,1.720388,0.136044,3.454996,0.817906
gpu_cuda,256,1081,1.411166,1.719399,0.124585,3.465778,0.872692
gpu_cuda,256,1081,1.492208,1.726170,0.131565,3.565258,0.940556
gpu_cuda,256,1081,1.463822,1.718358,0.138856,3.534111,1.000000
gpu_cuda,256,1081,1.433770,1.728357,0.125627,3.485674,1.000000
gpu_cuda,256,1081,1.448301,1.737473,0.124012,3.515048,1.000000
gpu_cuda,256,1081,1.428040,1.743045,0.129377,3.504945,0.992063
gpu_cuda,256,1081,1.417780,1.742316,0.126616,3.483746,0.927057
gpu_cuda,256,1081,1.375748,1.741222,0.126147,3.442443,0.877960
gpu_cuda,256,1081,1.360436,1.724659,0.147345,3.466142,0.842394
gpu_cuda,256,1081,1.406166,1.742212,0.130314,3.485309,0.802775
gpu_cuda,256,1081,1.383249,1.738201,0.127294,3.452340,0.802420
gpu_cuda,4,1081,1.450073,0.916940,0.127241,2.706340,0.733431
gpu_cuda,4,1081,1.362467,0.918919,0.127501,2.621130,0.685531
gpu_cuda,4,1081,1.373405,0.920898,0.124428,2.661235,0.520128
gpu_cuda,4,1081,1.363664,0.951054,0.152241,2.695663,0.478384
gpu_cuda,4,1081,1.378613,0.918399,0.125835,2.627328,0.619938
gpu_cuda,4,1081,1.368404,0.904961,0.124481,2.622954,0.521612
gpu_cuda,4,1081,1.401738,0.913711,0.130002,2.662641,0.521986
gpu_cuda,4,1081,1.407520,0.918711,0.124689,2.657902,0.567151
gpu_cuda,4,1081,1.387363,0.919439,0.130887,2.649933,0.459647
gpu_cuda,4,1081,1.414187,0.914023,0.136044,2.671339,0.472823
gpu_cuda,4,1081,1.363092,0.922982,0.125210,2.622797,0.832562
gpu_cuda,4,1081,1.383977,0.931784,0.131460,2.657849,0.796884
gpu_cuda,4,1081,1.375853,0.913971,0.125054,2.617589,0.716635
gpu_cuda,4,1081,1.438353,0.913659,0.125627,2.703683,0.743781
gpu_cuda,4,1081,1.277101,0.932252,0.160211,2.609984,0.752480
gpu_cuda,4,1081,1.404186,0.970690,0.148492,2.758111,0.652522
gpu_cuda,4,1081,1.390801,0.921888,0.125054,2.665662,0.722334
gpu_cuda,4,1081,1.432467,0.919127,0.125314,2.685663,0.980486
gpu_cuda,4,1081,1.374811,0.913503,0.124689,2.633526,0.943368
gpu_cuda,4,1081,1.392363,0.911680,0.137606,2.660349,0.845285
